Bin	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	X
Bin189000000	0.477272727273;0.6	0.395833333333;0.373333333333	0	0.791666666667;0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin189250000	0	1.0;1.0	0.551724137931;0.333333333333	0.362068965517;0.371428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin189500000	0.373737373737;0.301204819277	0	0.375;0.654676258993	0.470914127424;0.574931880109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin189750000	0.484848484848;0.416666666667	0.467532467532;0.431818181818	0.516129032258;0.61038961039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin190000000	0	0.421052631579;0.441860465116	0.5;0.326923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin190250000	0	0.441441441441;0.333333333333	0.515151515152;0.603053435115	0.475;0.486486486486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin190500000	0	1.0;1.0	0.95652173913;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin190750000	0	0.5;0.533333333333	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin191000000	1.0;1.0	0.992805755396;1.0	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin191250000	0	0.530864197531;0.539325842697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin191500000	0	0.469696969697;0.518987341772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin191750000	0	0.507246376812;0.333333333333	0.566037735849;0.555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin192000000	0.552631578947;0.375	1.0;0.972972972973	0.508771929825;0.734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin192250000	0.541176470588;0.460526315789	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin192500000	0.472527472527;0.662921348315	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin192750000	0	0	0.424657534247;0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin193000000	1.0;0.987951807229	0.465517241379;0.622641509434	0.6;0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin193250000	0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin193500000	0	0.488372093023;0.362962962963	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin193750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin194000000	1.0;1.0	1.0;1.0	0.481012658228;0.357142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin194250000	1.0;1.0	0	0.45;0.541176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin194500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin194750000	0	0	0.540816326531;0.432432432432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin195000000	0	1.0;1.0	0.841860465116;0.842465753425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin195250000	0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin195500000	0	0	0.987341772152;0.985507246377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin195750000	0	0	0.521739130435;0.380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin196000000	1.0;1.0	0	0.405405405405;0.485714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin196250000	1.0;1.0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin196500000	0.411764705882;0.564516129032	1.0;1.0	0.564705882353;0.571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin196750000	0.4;0.454545454545	0.471428571429;0.697368421053	0.396396396396;0.326530612245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin197000000	1.0;1.0	1.0;1.0	0.5;0.363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin197250000	0.457142857143;0.40625	0.357142857143;0.446808510638	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin197500000	0.981818181818;0.983606557377	0.490099009901;0.377450980392	0.419847328244;0.607142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin197750000	1.0;1.0	1.0;1.0	0.333333333333;0.462962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin198000000	0.470588235294;0.4375	0.411214953271;0.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin198250000	0	0.391304347826;0.465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin198500000	0.507246376812;0.388888888889	0.612244897959;0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin198750000	1.0;1.0	0.478260869565;0.446808510638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin199000000	0	0.540983606557;0.589743589744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin199250000	0.301587301587;0.470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin199500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin199750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin200000000	0.4;0.563025210084	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin200250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin200500000	1.0;1.0	0.478260869565;0.532894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin200750000	0.529411764706;0.351351351351	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin201000000	0.524590163934;0.66	0.519230769231;0.65625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin201250000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin201500000	0	0.622641509434;0.617021276596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin201750000	1.0;1.0	0.377777777778;0.493150684932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin202000000	0.584905660377;0.380434782609	0.62962962963;0.518518518519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin202250000	0.553191489362;0.444444444444	0.609756097561;0.490909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin202500000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin202750000	0.550724637681;0.378947368421	0.432692307692;0.518867924528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin203000000	0.459854014599;0.516853932584	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin203250000	0	0.405797101449;0.41935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin203500000	0.541666666667;0.492063492063	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin203750000	0.444444444444;0.450704225352	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin204000000	1.0;0.986486486486	0.986577181208;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin204250000	0.987654320988;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin204500000	0	0.388349514563;0.456692913386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin204750000	1.0;1.0	0.420454545455;0.455555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin205000000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin205250000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin205500000	0.528169014085;0.536764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin205750000	1.0;1.0	0.477611940299;0.470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin206000000	0.48275862069;0.294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin206250000	0.372340425532;0.491525423729	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin206500000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin206750000	0.62;0.571428571429	0.385964912281;0.438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin207000000	0.430379746835;0.375722543353	0.503816793893;0.516129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin207250000	0.277777777778;0.28	0.777777777778;0.845238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin207500000	1.0;1.0	0.493506493506;0.506329113924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin207750000	0.962025316456;0.977777777778	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin208000000	0.375;0.590476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin208250000	1.0;0.977272727273	0.457142857143;0.304347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin208500000	0	0.473684210526;0.430107526882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin208750000	0.405405405405;0.5	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin209000000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin209250000	1.0;1.0	0.639534883721;0.543689320388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin209500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin209750000	0.5;0.444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin210000000	0.507692307692;0.444444444444	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin210250000	0.517647058824;0.381443298969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin210500000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin210750000	0.538461538462;0.625	0.528;0.496124031008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin211000000	0.465346534653;0.606060606061	0.538461538462;0.538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin211250000	1.0;1.0	0.509433962264;0.503401360544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin211500000	1.0;1.0	0.423728813559;0.612244897959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin211750000	0.705882352941;0.454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin212000000	0.515151515152;0.433333333333	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin212250000	0.428571428571;0.333333333333	0.48275862069;0.483870967742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin212500000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin212750000	0.558823529412;0.411111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin213000000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin213250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin213500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin213750000	0	0.991379310345;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin214000000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin214250000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin214500000	0.506849315068;0.622222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin214750000	1.0;1.0	0.432989690722;0.340659340659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin215000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin215250000	0.354166666667;0.285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin215500000	0.5375;0.427083333333	0.529411764706;0.483606557377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin215750000	0.376470588235;0.307692307692	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin216000000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin216250000	0.603448275862;0.258064516129	0.45;0.468085106383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin216500000	0.384615384615;0.541666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin216750000	0.476923076923;0.431818181818	0.41935483871;0.494505494505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin217000000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin217250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin217500000	0.488095238095;0.337837837838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin217750000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin218000000	1.0;0.934782608696	0.357142857143;0.364864864865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin218250000	0.457142857143;0.324324324324	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin218500000	0	0.578313253012;0.557692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin218750000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin219000000	1.0;1.0	0.4;0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin219250000	0.428571428571;0.657142857143	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin219500000	0.5;0.557692307692	0.477272727273;0.461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin219750000	0.5;0.264150943396	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin220000000	0.473451327434;0.56	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin220250000	1.0;1.0	0.533898305085;0.644444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin220500000	0	0.525;0.344262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin220750000	0.466666666667;0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin221000000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin221250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin221500000	0.533333333333;0.670588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin221750000	0.463414634146;0.340659340659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin222000000	0.313432835821;0.511904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin222250000	0	0.435897435897;0.461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin222500000	0.484693877551;0.468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin222750000	0.561403508772;0.417910447761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin223000000	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin223250000	0.413043478261;0.521739130435	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin223500000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin223750000	0.318181818182;0.318181818182	0.311475409836;0.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin224000000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin224250000	0.430107526882;0.369230769231	0.493333333333;0.469696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin224500000	0.322580645161;0.425	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin224750000	0.382352941176;0.313432835821	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin225000000	1.0;1.0	0.488372093023;0.530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin225250000	0.526315789474;0.647058823529	0.457286432161;0.469072164948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin225500000	0.487012987013;0.685950413223	0.5;0.473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin225750000	1.0;1.0	0.593220338983;0.531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin226000000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin226250000	1.0;1.0	0.978260869565;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin226500000	1.0;0.986842105263	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin226750000	0.636363636364;0.509803921569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin227000000	0.361111111111;0.481481481481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin227250000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin227500000	0.487804878049;0.567567567568	0.443661971831;0.544217687075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin227750000	0.4;0.4	0.984848484848;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin228000000	0.5;0.38	0.451127819549;0.516393442623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin228250000	0.372093023256;0.363636363636	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin228500000	0.388059701493;0.583333333333	0.597014925373;0.573170731707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin228750000	0.491525423729;0.520547945205	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin229000000	0.4375;0.621621621622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin229250000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin229500000	0.540540540541;0.469387755102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin229750000	0.945945945946;1.0	0.318181818182;0.488372093023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin230000000	0	0.848484848485;0.882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin230250000	0.625;0.484375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin230500000	0	0.542056074766;0.436090225564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin230750000	1.0;1.0	0.522388059701;0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin231000000	0.239669421488;0.239436619718	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin231250000	0.490196078431;0.47311827957	0.568181818182;0.409836065574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin231500000	0.530612244898;0.626262626263	0.6;0.409090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin231750000	0.457142857143;0.59375	0.4;0.514285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin232000000	0.516129032258;0.444444444444	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin232250000	1.0;1.0	0.532258064516;0.405405405405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin232500000	0	0.989361702128;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin232750000	1.0;1.0	0.489361702128;0.396694214876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin233000000	0.483870967742;0.512195121951	1.0;0.975903614458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin233250000	0.45;0.390243902439	0.571428571429;0.59375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin233500000	0	0.577464788732;0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin233750000	0.496774193548;0.572463768116	0.485714285714;0.425531914894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin234000000	0.988505747126;1.0	0.634146341463;0.485714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin234250000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin234500000	0.470149253731;0.642857142857	0.435483870968;0.458064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin234750000	0	0.531914893617;0.535433070866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin235000000	0	0.545454545455;0.423076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin235250000	0.555555555556;0.633802816901	0.536585365854;0.315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin235500000	0.535714285714;0.485436893204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin235750000	0.457142857143;0.45390070922	0.507575757576;0.494117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin236000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin236250000	1.0;0.987654320988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin236500000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin236750000	1.0;1.0	0.539682539683;0.538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin237000000	0.533333333333;0.616	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin237250000	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin237500000	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin237750000	0.549180327869;0.451612903226	0.460526315789;0.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin238000000	0.552631578947;0.478723404255	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin238250000	0	0.520833333333;0.5703125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin238500000	0.380952380952;0.461538461538	0.425373134328;0.364485981308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin238750000	0	0.423076923077;0.381578947368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin239000000	0.511111111111;0.5	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin239250000	0	0.869565217391;0.871794871795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin239500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin239750000	0	0.397163120567;0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
